dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2018-03-01,45460.0,3.0,359.42,1297850.0,3611,16837,Whisky Auctioneer,whiskyauctioneer
2018-03-01,12200.0,12.5,192.65,126955.0,659,16837,Whisky Hammer,whisky-hammer
2018-03-01,11600.0,3.0,268.91,212706.0,791,16837,Whisky-Online Auctions,whisky-online-auctions
2018-02-01,74600.0,218.0,3145.2,1081950.0,344,17815,Bonhams Whisky Auction,bonhams
2018-02-01,14125.0,2.5,243.87,293858.77,1205,17815,Just Whisky Auctions,just-whisky
2018-02-01,55.0,15.0,35.0,420.0,12,17815,McTear's Whisky Auction,mctears
2018-02-01,19500.0,5.0,209.21,1312785.0,6275,17815,Scotch Whisky Auctions,scotchwhiskyauctions
2018-02-01,2576.0,28.6,312.21,34655.3,111,17815,Waddington's Whisky Auction,waddingtons-whisky-auction
2018-02-01,13600.0,2.0,249.47,442562.0,1774,17815,Whisky.Auction,whiskyauction
2018-02-01,24289.8,0.9,256.0,731905.1,2859,17815,WhiskyAuction.com,whiskyauctioncom
2018-02-01,22500.0,4.0,351.61,1306224.0,3715,17815,Whisky Auctioneer,whiskyauctioneer
2018-02-01,6000.0,10.0,239.66,146195.0,610,17815,Whisky Hammer,whisky-hammer
2018-02-01,7100.0,5.0,238.85,217357.0,910,17815,Whisky-Online Auctions,whisky-online-auctions
2018-01-01,3950.0,5.0,177.55,26278.0,148,15171,Global Whisky Auctions,global-whisky-auctions
2018-01-01,7500.0,5.5,223.37,230296.34,1031,15171,Just Whisky Auctions,just-whisky
2018-01-01,5500.0,10.0,414.11,69985.0,169,15171,McTear's Whisky Auction,mctears
2018-01-01,40500.0,5.0,272.55,1151805.0,4226,15171,Scotch Whisky Auctions,scotchwhiskyauctions
2018-01-01,625.0,2.0,21.78,25412.0,1167,15171,Whisky.Auction,whiskyauction
2018-01-01,14228.3,0.9,265.5,1081126.8,4072,15171,WhiskyAuction.com,whiskyauctioncom
2018-01-01,13600.0,2.0,335.41,1102172.0,3286,15171,Whisky Auctioneer,whiskyauctioneer
2018-01-01,2800.0,3.0,158.87,52108.5,328,15171,Whisky Hammer,whisky-hammer
2018-01-01,242200.0,5.0,606.39,451153.5,744,15171,Whisky-Online Auctions,whisky-online-auctions
2017-12-01,21000.0,100.0,1016.44,182960.0,180,13669,Bonhams Whisky Auction,bonhams
2017-12-01,4000.0,10.5,216.05,37808.5,175,13669,Global Whisky Auctions,global-whisky-auctions
2017-12-01,12625.0,2.5,175.31,360439.59,2056,13669,Just Whisky Auctions,just-whisky
2017-12-01,8000.0,25.0,389.95,155590.0,399,13669,McTear's Whisky Auction,mctears
2017-12-01,15500.0,5.0,236.31,1180130.0,4994,13669,Scotch Whisky Auctions,scotchwhiskyauctions
2017-12-01,17600.0,2.0,292.26,1267831.0,4338,13669,Whisky Auctioneer,whiskyauctioneer
2017-12-01,2900.0,5.0,139.45,80739.5,579,13669,Whisky Hammer,whisky-hammer
2017-12-01,168300.0,3.0,666.8,632126.5,948,13669,Whisky-Online Auctions,whisky-online-auctions
2017-11-01,47744.0,159.0,2569.32,426507.0,166,21855,Bonhams Whisky Auction,bonhams
2017-11-01,2451.0,1.5,186.43,21440.0,115,21855,Global Whisky Auctions,global-whisky-auctions
2017-11-01,13475.0,2.5,225.95,312946.04,1385,21855,Just Whisky Auctions,just-whisky
2017-11-01,7500.0,45.0,438.3,171815.0,392,21855,McTear's Whisky Auction,mctears
2017-11-01,40000.0,5.0,248.26,1463255.0,5894,21855,Scotch Whisky Auctions,scotchwhiskyauctions
2017-11-01,5543.8,35.0,457.03,45245.9,99,21855,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-11-01,8000.0,2.0,146.87,426656.5,2905,21855,Whisky.Auction,whiskyauction
2017-11-01,8418.8,0.9,229.94,940011.6,4088,21855,WhiskyAuction.com,whiskyauctioncom
2017-11-01,24100.0,0.25,326.66,1221389.25,3739,21855,Whisky Auctioneer,whiskyauctioneer
2017-11-01,10600.0,4.0,171.19,151157.0,883,21855,Whisky Hammer,whisky-hammer
2017-11-01,24200.0,1.0,155.73,340899.0,2189,21855,Whisky-Online Auctions,whisky-online-auctions
2017-10-01,12500.0,150.0,1130.52,436380.0,386,18564,Bonhams Whisky Auction,bonhams
2017-10-01,2161.0,5.0,136.31,21674.0,159,18564,Global Whisky Auctions,global-whisky-auctions
2017-10-01,12500.0,2.5,239.43,381168.93,1592,18564,Just Whisky Auctions,just-whisky
2017-10-01,17500.0,5.0,234.44,1445350.0,6165,18564,Scotch Whisky Auctions,scotchwhiskyauctions
2017-10-01,15500.0,2.0,290.79,333541.0,1147,18564,Whisky.Auction,whiskyauction
2017-10-01,8741.3,0.9,197.8,707344.9,3576,18564,WhiskyAuction.com,whiskyauctioncom
2017-10-01,23100.0,0.25,302.16,1167856.25,3865,18564,Whisky Auctioneer,whiskyauctioneer
2017-10-01,2425.0,5.0,130.03,84128.5,647,18564,Whisky Hammer,whisky-hammer
2017-10-01,52100.0,5.0,298.4,306458.0,1027,18564,Whisky-Online Auctions,whisky-online-auctions
2017-09-01,5100.0,4.5,228.07,23719.0,104,15423,Global Whisky Auctions,global-whisky-auctions
2017-09-01,6975.0,2.5,163.08,196680.11,1206,15423,Just Whisky Auctions,just-whisky
2017-09-01,9000.0,50.0,438.6,153950.0,351,15423,McTear's Whisky Auction,mctears
2017-09-01,29500.0,5.0,227.58,1073285.0,4716,15423,Scotch Whisky Auctions,scotchwhiskyauctions
2017-09-01,1858.4,61.9,333.54,34020.9,102,15423,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-09-01,11500.0,2.0,206.11,230429.0,1118,15423,Whisky.Auction,whiskyauction
2017-09-01,11595.8,0.9,249.31,840687.9,3372,15423,WhiskyAuction.com,whiskyauctioncom
2017-09-01,24100.0,0.0,293.05,974090.5,3324,15423,Whisky Auctioneer,whiskyauctioneer
2017-09-01,3500.0,6.0,148.32,54582.5,368,15423,Whisky Hammer,whisky-hammer
2017-09-01,90600.0,2.0,650.79,495899.5,762,15423,Whisky-Online Auctions,whisky-online-auctions
2017-08-01,308348.0,298.0,4355.1,1106195.0,254,14386,Bonhams Whisky Auction,bonhams
2017-08-01,7500.0,2.5,209.6,270803.91,1292,14386,Just Whisky Auctions,just-whisky
2017-08-01,11500.0,45.0,476.8,88685.0,186,14386,McTear's Whisky Auction,mctears
2017-08-01,10500.0,5.0,215.84,846305.0,3921,14386,Scotch Whisky Auctions,scotchwhiskyauctions
2017-08-01,12600.0,2.0,248.17,207472.0,836,14386,Whisky.Auction,whiskyauction
2017-08-01,3946.9,0.9,231.92,743751.6,3207,14386,WhiskyAuction.com,whiskyauctioncom
2017-08-01,23200.0,2.0,310.3,971866.0,3132,14386,Whisky Auctioneer,whiskyauctioneer
2017-08-01,11000.0,6.0,197.92,93615.5,473,14386,Whisky Hammer,whisky-hammer
2017-08-01,7100.0,5.0,230.64,250244.0,1085,14386,Whisky-Online Auctions,whisky-online-auctions
2017-07-01,890.0,20.0,169.05,19272.0,114,14562,Global Whisky Auctions,global-whisky-auctions
2017-07-01,11525.0,2.5,196.25,284764.73,1451,14562,Just Whisky Auctions,just-whisky
2017-07-01,31000.0,5.0,239.64,1065425.0,4446,14562,Scotch Whisky Auctions,scotchwhiskyauctions
2017-07-01,23300.0,2.0,291.87,243712.0,835,14562,Whisky.Auction,whiskyauction
2017-07-01,7521.6,0.9,222.43,593448.6,2668,14562,WhiskyAuction.com,whiskyauctioncom
2017-07-01,22100.0,4.0,298.81,1078414.0,3609,14562,Whisky Auctioneer,whiskyauctioneer
2017-07-01,7200.0,6.0,168.51,59991.0,356,14562,Whisky Hammer,whisky-hammer
2017-07-01,15100.0,5.0,226.69,245508.0,1083,14562,Whisky-Online Auctions,whisky-online-auctions
2017-06-01,17000.0,60.0,1076.01,196910.0,183,13228,Bonhams Whisky Auction,bonhams
2017-06-01,2300.0,0.5,272.95,20744.0,76,13228,Global Whisky Auctions,global-whisky-auctions
2017-06-01,3525.0,2.5,163.63,180809.06,1105,13228,Just Whisky Auctions,just-whisky
2017-06-01,4000.0,45.0,312.89,108260.0,346,13228,McTear's Whisky Auction,mctears
2017-06-01,21000.0,5.0,217.88,866515.0,3977,13228,Scotch Whisky Auctions,scotchwhiskyauctions
2017-06-01,19500.0,2.0,193.68,187093.0,966,13228,Whisky.Auction,whiskyauction
2017-06-01,6245.6,0.9,219.47,536610.7,2445,13228,WhiskyAuction.com,whiskyauctioncom
2017-06-01,14200.0,0.25,354.49,1002490.25,2828,13228,Whisky Auctioneer,whiskyauctioneer
2017-06-01,1775.0,5.0,126.21,57172.0,453,13228,Whisky Hammer,whisky-hammer
2017-06-01,55900.0,4.0,409.32,347513.0,849,13228,Whisky-Online Auctions,whisky-online-auctions
2017-05-01,11936.0,109.0,1359.7,194437.0,143,15351,Bonhams Whisky Auction,bonhams
2017-05-01,2000.0,1.5,155.98,16378.0,105,15351,Global Whisky Auctions,global-whisky-auctions
2017-05-01,14025.0,2.5,194.18,272436.93,1403,15351,Just Whisky Auctions,just-whisky
2017-05-01,5000.0,30.0,280.94,101140.0,360,15351,McTear's Whisky Auction,mctears
2017-05-01,6800.0,5.0,210.48,1026085.0,4875,15351,Scotch Whisky Auctions,scotchwhiskyauctions
2017-05-01,6235.6,56.7,523.23,47090.7,90,15351,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-05-01,8100.0,2.0,206.03,204997.5,995,15351,Whisky.Auction,whiskyauction
2017-05-01,6962.3,0.8,244.69,676067.0,2763,15351,WhiskyAuction.com,whiskyauctioncom
2017-05-01,40600.0,0.25,335.62,1050142.75,3129,15351,Whisky Auctioneer,whiskyauctioneer
2017-05-01,2025.0,2.0,133.6,63192.5,473,15351,Whisky Hammer,whisky-hammer
2017-05-01,33000.0,3.0,312.81,317507.0,1015,15351,Whisky-Online Auctions,whisky-online-auctions
2017-04-01,3755.0,2.5,175.31,275936.0,1574,17138,Just Whisky Auctions,just-whisky
2017-04-01,4400.0,30.0,293.28,75080.0,256,17138,McTear's Whisky Auction,mctears
2017-04-01,23000.0,5.0,206.7,1277830.0,6182,17138,Scotch Whisky Auctions,scotchwhiskyauctions
2017-04-01,12500.0,2.0,235.62,272611.5,1157,17138,Whisky.Auction,whiskyauction
2017-04-01,8141.0,0.9,266.65,788470.8,2957,17138,WhiskyAuction.com,whiskyauctioncom
2017-04-01,100100.0,0.25,522.26,1735990.25,3324,17138,Whisky Auctioneer,whiskyauctioneer
2017-04-01,3850.0,12.5,196.67,48184.5,245,17138,Whisky Hammer,whisky-hammer
2017-04-01,18600.0,1.0,203.35,293430.75,1443,17138,Whisky-Online Auctions,whisky-online-auctions
2017-03-01,6000.0,90.0,797.15,103630.0,130,14468,Bonhams Whisky Auction,bonhams
2017-03-01,1400.0,6.0,159.24,16083.0,101,14468,Global Whisky Auctions,global-whisky-auctions
2017-03-01,7225.0,5.01,163.14,199034.99,1220,14468,Just Whisky Auctions,just-whisky
2017-03-01,16500.0,5.0,233.44,1220405.0,5228,14468,Scotch Whisky Auctions,scotchwhiskyauctions
2017-03-01,8100.0,2.0,230.69,155946.5,676,14468,Whisky.Auction,whiskyauction
2017-03-01,12056.5,0.9,212.11,662640.5,3124,14468,WhiskyAuction.com,whiskyauctioncom
2017-03-01,10505.0,0.0,267.94,722637.75,2697,14468,Whisky Auctioneer,whiskyauctioneer
2017-03-01,2400.0,3.0,156.88,52398.5,334,14468,Whisky Hammer,whisky-hammer
2017-03-01,65210.0,5.0,464.08,444589.0,958,14468,Whisky-Online Auctions,whisky-online-auctions
2017-02-01,54707.0,348.0,2839.81,207306.0,73,14096,Bonhams Whisky Auction,bonhams
2017-02-01,1200.0,1.5,145.59,18780.5,129,14096,Global Whisky Auctions,global-whisky-auctions
2017-02-01,15225.0,2.5,202.79,226518.92,1117,14096,Just Whisky Auctions,just-whisky
2017-02-01,6500.0,40.0,337.51,57715.0,171,14096,McTear's Whisky Auction,mctears
2017-02-01,7800.0,5.0,212.39,867620.0,4085,14096,Scotch Whisky Auctions,scotchwhiskyauctions
2017-02-01,5483.2,54.8,414.97,25728.2,62,14096,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-02-01,16700.0,2.0,329.37,349133.0,1060,14096,Whisky.Auction,whiskyauction
2017-02-01,6048.9,0.9,174.13,588034.8,3377,14096,WhiskyAuction.com,whiskyauctioncom
2017-02-01,23000.0,0.0,315.6,879274.0,2786,14096,Whisky Auctioneer,whiskyauctioneer
2017-02-01,3050.0,12.5,183.1,56762.5,310,14096,Whisky Hammer,whisky-hammer
2017-02-01,10700.0,10.0,285.21,264102.5,926,14096,Whisky-Online Auctions,whisky-online-auctions
2017-01-01,17000.0,2.5,180.72,271257.58,1501,13983,Just Whisky Auctions,just-whisky
2017-01-01,10000.0,35.0,348.61,121315.0,348,13983,McTear's Whisky Auction,mctears
2017-01-01,20000.0,5.0,273.96,1027620.0,3751,13983,Scotch Whisky Auctions,scotchwhiskyauctions
2017-01-01,41000.0,2.0,344.71,260254.5,755,13983,Whisky.Auction,whiskyauction
2017-01-01,8607.3,0.9,209.25,896866.8,4286,13983,WhiskyAuction.com,whiskyauctioncom
2017-01-01,16500.0,0.25,234.4,586476.5,2502,13983,Whisky Auctioneer,whiskyauctioneer
2017-01-01,21000.0,2.0,357.78,300539.0,840,13983,Whisky-Online Auctions,whisky-online-auctions
2016-12-01,7000.0,120.0,818.51,115410.0,141,9915,Bonhams Whisky Auction,bonhams
2016-12-01,8125.0,2.5,183.54,200245.89,1091,9915,Just Whisky Auctions,just-whisky
2016-12-01,6800.0,5.0,212.48,789790.0,3717,9915,Scotch Whisky Auctions,scotchwhiskyauctions
2016-12-01,14000.0,3.0,259.28,899433.0,3469,9915,Whisky Auctioneer,whiskyauctioneer
2016-12-01,2300.0,1.0,109.58,59174.5,540,9915,Whisky Hammer,whisky-hammer
2016-12-01,14300.0,5.0,333.46,319120.5,957,9915,Whisky-Online Auctions,whisky-online-auctions
2016-11-01,2685.0,109.0,794.97,51673.0,65,16312,Bonhams Whisky Auction,bonhams
2016-11-01,7150.0,5.0,197.17,218666.84,1109,16312,Just Whisky Auctions,just-whisky
2016-11-01,6300.0,35.0,322.8,85220.0,264,16312,McTear's Whisky Auction,mctears
2016-11-01,67500.0,5.0,257.48,1263450.0,4907,16312,Scotch Whisky Auctions,scotchwhiskyauctions
2016-11-01,3410.4,60.9,491.85,33445.6,68,16312,Waddington's Whisky Auction,waddingtons-whisky-auction
2016-11-01,14100.0,2.0,252.25,236355.0,937,16312,Whisky.Auction,whiskyauction
2016-11-01,11659.0,0.9,262.35,1044428.4,3981,16312,WhiskyAuction.com,whiskyauctioncom
2016-11-01,8200.0,2.0,246.78,620664.0,2515,16312,Whisky Auctioneer,whiskyauctioneer
2016-11-01,4250.0,6.0,138.83,79273.5,571,16312,Whisky Hammer,whisky-hammer
2016-11-01,8200.0,1.0,156.34,296272.0,1895,16312,Whisky-Online Auctions,whisky-online-auctions
2016-10-01,55000.0,100.0,1286.37,248270.0,193,14567,Bonhams Whisky Auction,bonhams
2016-10-01,4575.0,2.5,181.62,251002.53,1382,14567,Just Whisky Auctions,just-whisky
2016-10-01,8500.0,25.0,431.82,110115.0,255,14567,McTear's Whisky Auction,mctears
2016-10-01,7600.0,5.0,185.77,962465.0,5181,14567,Scotch Whisky Auctions,scotchwhiskyauctions
2016-10-01,62600.0,2.0,412.36,291536.5,707,14567,Whisky.Auction,whiskyauction
2016-10-01,8225.6,0.9,230.47,820924.9,3562,14567,WhiskyAuction.com,whiskyauctioncom
2016-10-01,5901.0,2.0,229.52,525150.0,2288,14567,Whisky Auctioneer,whiskyauctioneer
2016-10-01,2100.0,10.0,173.81,38759.5,223,14567,Whisky Hammer,whisky-hammer
2016-10-01,15200.0,5.0,275.67,213921.5,776,14567,Whisky-Online Auctions,whisky-online-auctions
2016-09-01,5025.0,2.5,190.85,177868.88,932,12877,Just Whisky Auctions,just-whisky
2016-09-01,3600.0,30.0,246.76,75755.0,307,12877,McTear's Whisky Auction,mctears
2016-09-01,19000.0,5.0,222.62,801650.0,3601,12877,Scotch Whisky Auctions,scotchwhiskyauctions
2016-09-01,12600.0,2.0,286.26,191797.5,670,12877,Whisky.Auction,whiskyauction
2016-09-01,6163.1,0.8,215.55,809396.8,3755,12877,WhiskyAuction.com,whiskyauctioncom
2016-09-01,17500.0,0.25,231.95,540437.75,2330,12877,Whisky Auctioneer,whiskyauctioneer
2016-09-01,1800.0,6.0,147.64,28790.0,195,12877,Whisky Hammer,whisky-hammer
2016-09-01,10300.0,7.0,195.71,212733.0,1087,12877,Whisky-Online Auctions,whisky-online-auctions
2016-08-01,89520.0,348.0,3102.11,725894.0,234,12259,Bonhams Whisky Auction,bonhams
2016-08-01,17675.0,2.5,189.6,198705.74,1048,12259,Just Whisky Auctions,just-whisky
2016-08-01,5500.0,25.0,288.36,84200.0,292,12259,McTear's Whisky Auction,mctears
2016-08-01,16000.0,5.0,217.77,694905.0,3191,12259,Scotch Whisky Auctions,scotchwhiskyauctions
2016-08-01,7400.0,2.0,250.87,159052.5,634,12259,Whisky.Auction,whiskyauction
2016-08-01,3882.8,0.8,211.07,611477.5,2897,12259,WhiskyAuction.com,whiskyauctioncom
2016-08-01,7900.0,0.25,267.97,497625.5,1857,12259,Whisky Auctioneer,whiskyauctioneer
2016-08-01,1800.0,5.0,153.52,27940.0,182,12259,Whisky Hammer,whisky-hammer
2016-08-01,14600.0,1.0,97.83,188228.75,1924,12259,Whisky-Online Auctions,whisky-online-auctions
2016-07-01,4125.0,5.0,166.64,214627.76,1288,13446,Just Whisky Auctions,just-whisky
2016-07-01,6000.0,15.0,226.82,68045.0,300,13446,McTear's Whisky Auction,mctears
2016-07-01,17500.0,5.0,202.49,841940.0,4158,13446,Scotch Whisky Auctions,scotchwhiskyauctions
2016-07-01,7600.0,2.0,363.28,221238.5,609,13446,Whisky.Auction,whiskyauction
2016-07-01,5503.3,0.8,191.03,637265.2,3336,13446,WhiskyAuction.com,whiskyauctioncom
2016-07-01,16300.0,0.0,243.68,670850.75,2753,13446,Whisky Auctioneer,whiskyauctioneer
2016-07-01,5500.0,3.0,216.02,46011.5,213,13446,Whisky Hammer,whisky-hammer
2016-07-01,6200.0,4.0,150.05,118390.5,789,13446,Whisky-Online Auctions,whisky-online-auctions
2016-06-01,14000.0,120.0,973.39,218040.0,224,11895,Bonhams Whisky Auction,bonhams
2016-06-01,7925.0,5.0,170.69,176660.37,1035,11895,Just Whisky Auctions,just-whisky
2016-06-01,1700.0,20.0,236.2,65900.0,279,11895,McTear's Whisky Auction,mctears
2016-06-01,9600.0,5.0,176.97,502585.0,2840,11895,Scotch Whisky Auctions,scotchwhiskyauctions
2016-06-01,5000.0,2.0,330.78,194827.0,589,11895,Whisky.Auction,whiskyauction
2016-06-01,6842.3,0.8,189.69,631479.1,3329,11895,WhiskyAuction.com,whiskyauctioncom
2016-06-01,6500.0,3.0,226.29,573879.0,2536,11895,Whisky Auctioneer,whiskyauctioneer
2016-06-01,1075.0,8.0,129.51,24995.5,193,11895,Whisky Hammer,whisky-hammer
2016-06-01,25100.0,5.0,281.9,245250.5,870,11895,Whisky-Online Auctions,whisky-online-auctions
2016-05-01,4476.0,139.0,710.33,38358.0,54,11184,Bonhams Whisky Auction,bonhams
2016-05-01,6200.0,2.5,139.72,206926.95,1481,11184,Just Whisky Auctions,just-whisky
2016-05-01,6800.0,5.0,163.66,493285.0,3014,11184,Scotch Whisky Auctions,scotchwhiskyauctions
2016-05-01,5000.0,2.0,334.23,215246.0,644,11184,Whisky.Auction,whiskyauction
2016-05-01,6684.8,0.8,153.91,469746.4,3052,11184,WhiskyAuction.com,whiskyauctioncom
2016-05-01,18700.0,4.0,248.56,515760.0,2075,11184,Whisky Auctioneer,whiskyauctioneer
2016-05-01,1650.0,1.0,180.83,30380.0,168,11184,Whisky Hammer,whisky-hammer
2016-05-01,8200.0,5.0,199.15,138607.5,696,11184,Whisky-Online Auctions,whisky-online-auctions
2016-04-01,5475.0,2.5,183.93,178962.94,973,11521,Just Whisky Auctions,just-whisky
2016-04-01,8500.0,30.0,251.36,93005.0,370,11521,McTear's Whisky Auction,mctears
2016-04-01,6600.0,5.0,161.31,406010.0,2517,11521,Scotch Whisky Auctions,scotchwhiskyauctions
2016-04-01,4300.0,2.0,276.35,142043.0,514,11521,Whisky.Auction,whiskyauction
2016-04-01,5811.7,0.8,183.26,675140.6,3684,11521,WhiskyAuction.com,whiskyauctioncom
2016-04-01,17800.0,0.0,241.78,530462.0,2194,11521,Whisky Auctioneer,whiskyauctioneer
2016-04-01,3300.0,10.0,203.75,41157.5,202,11521,Whisky Hammer,whisky-hammer
2016-04-01,6500.0,5.0,188.8,201446.0,1067,11521,Whisky-Online Auctions,whisky-online-auctions
2016-03-01,12000.0,100.0,744.11,146590.0,197,11297,Bonhams Whisky Auction,bonhams
2016-03-01,15025.0,2.5,173.85,190712.94,1097,11297,Just Whisky Auctions,just-whisky
2016-03-01,7000.0,25.0,232.97,47060.0,202,11297,McTear's Whisky Auction,mctears
2016-03-01,9000.0,5.0,179.1,505420.0,2822,11297,Scotch Whisky Auctions,scotchwhiskyauctions
2016-03-01,10400.0,2.0,197.47,102487.5,519,11297,Whisky.Auction,whiskyauction
2016-03-01,5528.4,0.8,172.05,481904.7,2801,11297,WhiskyAuction.com,whiskyauctioncom
2016-03-01,9500.0,2.0,265.44,518413.0,1953,11297,Whisky Auctioneer,whiskyauctioneer
2016-03-01,1875.0,5.0,136.62,28417.59,208,11297,Whisky Hammer,whisky-hammer
2016-03-01,5900.0,1.0,90.75,135945.25,1498,11297,Whisky-Online Auctions,whisky-online-auctions
2016-02-01,6075.0,5.0,158.95,188994.42,1189,11299,Just Whisky Auctions,just-whisky
2016-02-01,7500.0,15.0,259.92,67840.0,261,11299,McTear's Whisky Auction,mctears
2016-02-01,7200.0,5.0,166.1,573050.0,3450,11299,Scotch Whisky Auctions,scotchwhiskyauctions
2016-02-01,1607.6,50.2,525.66,21552.0,41,11299,Waddington's Whisky Auction,waddingtons-whisky-auction
2016-02-01,4000.0,2.0,177.59,107799.0,607,11299,Whisky.Auction,whiskyauction
2016-02-01,4985.7,0.8,204.83,553450.5,2702,11299,WhiskyAuction.com,whiskyauctioncom
2016-02-01,7700.0,2.0,233.38,548899.0,2352,11299,Whisky Auctioneer,whiskyauctioneer
2016-02-01,12100.0,2.0,200.11,139474.0,697,11299,Whisky-Online Auctions,whisky-online-auctions
2016-01-01,39786.0,278.0,2050.98,447113.0,218,12604,Bonhams Whisky Auction,bonhams
2016-01-01,15025.0,7.5,216.39,146495.72,677,12604,Just Whisky Auctions,just-whisky
2016-01-01,3400.0,8.0,183.06,56566.0,309,12604,McTear's Whisky Auction,mctears
2016-01-01,17500.0,5.0,190.57,951920.0,4995,12604,Scotch Whisky Auctions,scotchwhiskyauctions
2016-01-01,3000.0,3.0,194.3,106866.0,550,12604,Whisky.Auction,whiskyauction
2016-01-01,6449.8,0.7,188.47,745975.5,3958,12604,WhiskyAuction.com,whiskyauctioncom
2016-01-01,8000.0,5.0,262.67,323342.0,1231,12604,Whisky Auctioneer,whiskyauctioneer
2016-01-01,5500.0,5.0,201.27,134046.5,666,12604,Whisky-Online Auctions,whisky-online-auctions
2015-12-01,14000.0,100.0,1300.26,200240.0,154,7338,Bonhams Whisky Auction,bonhams
2015-12-01,7225.0,5.0,172.25,210147.1,1220,7338,Just Whisky Auctions,just-whisky
2015-12-01,1800.0,10.0,174.8,52440.0,300,7338,McTear's Whisky Auction,mctears
2015-12-01,4500.0,5.0,179.96,342275.0,1902,7338,Scotch Whisky Auctions,scotchwhiskyauctions
2015-12-01,3400.0,2.0,153.75,93789.0,610,7338,Whisky.Auction,whiskyauction
2015-12-01,15100.0,2.0,205.59,415495.0,2021,7338,Whisky Auctioneer,whiskyauctioneer
2015-12-01,8500.0,6.0,208.8,236151.0,1131,7338,Whisky-Online Auctions,whisky-online-auctions
2015-11-01,16959.0,99.0,1708.21,345059.0,202,12620,Bonhams Whisky Auction,bonhams
2015-11-01,6000.0,5.0,127.31,145393.33,1142,12620,Just Whisky Auctions,just-whisky
2015-11-01,20000.0,10.0,268.45,70335.0,262,12620,McTear's Whisky Auction,mctears
2015-11-01,23000.0,5.0,173.52,583720.0,3364,12620,Scotch Whisky Auctions,scotchwhiskyauctions
2015-11-01,5600.0,2.0,176.81,117581.5,665,12620,Whisky.Auction,whiskyauction
2015-11-01,7097.2,0.7,204.31,627021.9,3069,12620,WhiskyAuction.com,whiskyauctioncom
2015-11-01,10500.0,4.0,193.99,380803.0,1963,12620,Whisky Auctioneer,whiskyauctioneer
2015-11-01,8800.0,1.0,83.08,162262.0,1953,12620,Whisky-Online Auctions,whisky-online-auctions
2015-10-01,11000.0,100.0,952.5,129540.0,136,10600,Bonhams Whisky Auction,bonhams
2015-10-01,3275.0,2.5,157.45,142180.02,903,10600,Just Whisky Auctions,just-whisky
2015-10-01,4200.0,20.0,178.2,54885.0,308,10600,McTear's Whisky Auction,mctears
2015-10-01,9000.0,5.0,166.65,467130.0,2803,10600,Scotch Whisky Auctions,scotchwhiskyauctions
2015-10-01,9700.0,2.0,201.86,96491.0,478,10600,Whisky.Auction,whiskyauction
2015-10-01,7463.6,0.7,178.4,627596.5,3518,10600,WhiskyAuction.com,whiskyauctioncom
2015-10-01,9400.0,4.0,242.73,400265.0,1649,10600,Whisky Auctioneer,whiskyauctioneer
2015-10-01,4100.0,5.0,154.15,124090.0,805,10600,Whisky-Online Auctions,whisky-online-auctions
2015-09-01,12545.0,2.5,176.47,139409.21,790,9126,Just Whisky Auctions,just-whisky
2015-09-01,18000.0,15.0,265.51,75935.0,286,9126,McTear's Whisky Auction,mctears
2015-09-01,9000.0,5.0,190.34,398755.0,2095,9126,Scotch Whisky Auctions,scotchwhiskyauctions
2015-09-01,8600.0,2.0,161.38,74718.5,463,9126,Whisky.Auction,whiskyauction
2015-09-01,7381.7,0.7,192.51,736551.1,3826,9126,WhiskyAuction.com,whiskyauctioncom
2015-09-01,4100.0,7.0,240.35,238185.0,991,9126,Whisky Auctioneer,whiskyauctioneer
2015-09-01,5500.0,10.0,275.2,185760.0,675,9126,Whisky-Online Auctions,whisky-online-auctions
2015-08-01,308348.0,248.0,3753.49,1302461.0,347,9762,Bonhams Whisky Auction,bonhams
2015-08-01,2725.0,5.0,128.77,122070.04,948,9762,Just Whisky Auctions,just-whisky
2015-08-01,3400.0,15.0,227.17,74965.0,330,9762,McTear's Whisky Auction,mctears
2015-08-01,7800.0,5.0,211.42,518825.0,2454,9762,Scotch Whisky Auctions,scotchwhiskyauctions
2015-08-01,5900.0,0.5,179.53,73427.5,409,9762,Whisky.Auction,whiskyauction
2015-08-01,11720.7,0.7,145.17,480063.2,3307,9762,WhiskyAuction.com,whiskyauctioncom
2015-08-01,19000.0,6.0,227.04,297647.0,1311,9762,Whisky Auctioneer,whiskyauctioneer
2015-08-01,7200.0,2.0,194.27,127444.0,656,9762,Whisky-Online Auctions,whisky-online-auctions
2015-07-01,2950.0,2.5,126.99,99940.86,787,8822,Just Whisky Auctions,just-whisky
2015-07-01,3500.0,20.0,217.05,53395.0,246,8822,McTear's Whisky Auction,mctears
2015-07-01,11000.0,5.0,187.03,364520.0,1949,8822,Scotch Whisky Auctions,scotchwhiskyauctions
2015-07-01,5500.0,0.5,183.42,72450.0,395,8822,Whisky.Auction,whiskyauction
2015-07-01,10649.0,0.7,190.32,547357.2,2876,8822,WhiskyAuction.com,whiskyauctioncom
2015-07-01,3500.0,4.0,165.02,204127.4,1237,8822,Whisky Auctioneer,whiskyauctioneer
